property_type,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming_pool,garden,air_conditioning,heating,price_cheap_city,price_cheap_neigh,price_cheap_property,log_price
Flat / apartment,La Maternitat i Sant Ramon,5,550000.0,109,4,2,4,1987.0,1,1,0,1,1,0,1,0,0,1,1,3.086356414343004,5.568266216542079,2.0306348219860992,13.217673557208654
Flat / apartment,La Maternitat i Sant Ramon,5,850000.0,212,5,3,3,1975.65,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.568266216542079,2.0306348219860992,13.652991628466498
Detached house,Vallcarca i els Penitents,5,1680000.0,250,9,5,4,1970.0,0,0,1,1,1,0,1,1,1,1,1,3.086356414343004,9.164290330359297,4.819513954361332,14.334304351379442
Terraced house,Gràcia,5,1290000.0,420,6,5,3,2000.0,0,0,1,0,1,0,1,1,1,1,1,3.086356414343004,6.362475886182783,3.551799764176225,14.070152776337855
Flat / apartment,El Baix Guinardó,5,475000.0,79,3,2,1,1966.6,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,4.359907161803713,2.0306348219860992,13.071070083016778
Flat / apartment,El Baix Guinardó,5,475000.0,63,2,1,2,1966.6,1,1,1,0,0,0,0,0,0,0,1,3.086356414343004,4.359907161803713,2.0306348219860992,13.071070083016778
Flat / apartment,El Baix Guinardó,5,620000.0,155,4,2,2,1952.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,4.359907161803713,2.0306348219860992,13.337474757021274
Penthouse,Horta Guinardó,5,455000.0,80,3,2,5,1975.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.33959801513142,3.0305791993286255,13.028052697933088
Flat / apartment,Sant Martí,5,119500.0,52,3,1,5,1960.0,1,0,0,1,1,1,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,11.691071650353702
Flat / apartment,El Besòs,5,1060000.0,123,4,2,8,2018.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,2.560272570415858,2.0306348219860992,13.87377946608825
Flat / apartment,El Besòs,5,139600.0,76,3,1,0,1966.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,2.560272570415858,2.0306348219860992,11.84653646931041
Flat / apartment,El Besòs,5,980000.0,90,3,2,11,2018.0,1,1,1,0,1,0,1,0,0,1,1,3.086356414343004,2.560272570415858,2.0306348219860992,13.795307850646754
Flat / apartment,Sant Martí,5,84000.0,66,3,1,1,1973.7735849056603,0,0,1,0,1,0,0,0,0,0,1,3.086356414343004,4.371079205477762,2.0306348219860992,11.33857207782545
Flat / apartment,Sant Martí,5,94000.0,53,3,1,2,1973.7735849056603,0,0,0,1,1,0,0,0,0,1,1,3.086356414343004,4.371079205477762,2.0306348219860992,11.451050061252142
Penthouse,El Besòs,5,265000.0,75,3,1,10,1972.5466666666666,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,2.560272570415858,3.0305791993286255,12.487485104968359
Flat / apartment,Les Corts,5,1290000.0,200,5,4,6,1980.0,1,1,1,1,1,1,1,0,0,1,1,3.086356414343004,7.1237893952033104,2.0306348219860992,14.070152776337855
Penthouse,Les Corts,5,1740000.0,236,4,2,4,1978.0,1,1,1,0,1,0,0,0,0,1,0,3.086356414343004,7.1237893952033104,3.0305791993286255,14.369395671190711
Flat / apartment,Les Corts,5,285000.0,90,2,2,0,1937.0,0,1,1,0,1,0,0,0,0,1,0,3.086356414343004,7.1237893952033104,2.0306348219860992,12.560244459250788
Flat / apartment,Les Corts,5,335000.0,57,3,1,2,1959.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.1237893952033104,2.0306348219860992,12.721885810807203
Flat / apartment,Les Corts,5,595000.0,102,2,2,4,1968.2851063829787,1,1,0,0,0,0,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992,13.296316684527767
Flat / apartment,Les Corts,5,280000.0,83,3,1,2,1967.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992,12.542544882151386
Flat / apartment,Les Corts,5,320000.0,63,2,1,1,1967.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992,12.676076274775909
Flat / apartment,Les Corts,5,335000.0,63,3,1,2,1959.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,7.1237893952033104,2.0306348219860992,12.721885810807203
Flat / apartment,Les Corts,5,200000.0,56,3,1,3,1879.0,0,0,0,0,1,1,0,0,0,0,0,3.086356414343004,7.1237893952033104,2.0306348219860992,12.206072645530174
Flat / apartment,Les Corts,5,530000.0,126,3,2,4,1966.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992,13.180632285528304
Flat / apartment,Les Corts,5,240000.0,60,3,1,0,1971.0,0,1,0,0,1,1,0,0,0,0,1,3.086356414343004,7.1237893952033104,2.0306348219860992,12.388394202324129
Flat / apartment,Verdun,5,175000.0,62,3,1,5,1964.0,0,1,0,0,1,0,0,0,0,1,1,3.086356414343004,1.6693961900168797,2.0306348219860992,12.072541252905651
Flat / apartment,Verdun,5,75000.0,47,3,1,2,1974.8333333333333,0,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.6693961900168797,2.0306348219860992,11.225243392518447
Flat / apartment,Verdun,5,190000.0,62,2,2,3,1974.8333333333333,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,1.6693961900168797,2.0306348219860992,12.154779351142624
Flat / apartment,Sant Martí,5,550000.0,129,4,2,4,1975.0,1,1,1,1,1,0,0,0,0,0,0,3.086356414343004,4.371079205477762,2.0306348219860992,13.217673557208654
Flat / apartment,El Camp de l'Arpa del Clot,5,231000.0,60,3,1,1,1969.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.3040427159047847,2.0306348219860992,12.35017298950393
Flat / apartment,El Camp de l'Arpa del Clot,5,330000.0,88,3,2,0,1990.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.3040427159047847,2.0306348219860992,12.706847933442663
Flat / apartment,El Camp de l'Arpa del Clot,5,240000.0,60,3,1,0,1959.6410256410256,1,1,1,0,1,0,0,0,0,1,0,3.086356414343004,3.3040427159047847,2.0306348219860992,12.388394202324129
Flat / apartment,El Camp de l'Arpa del Clot,5,200000.0,70,3,1,2,1900.0,0,0,0,0,1,1,0,0,0,0,0,3.086356414343004,3.3040427159047847,2.0306348219860992,12.206072645530174
Flat / apartment,El Camp de l'Arpa del Clot,5,231000.0,60,3,1,1,1969.0,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.3040427159047847,2.0306348219860992,12.35017298950393
Flat / apartment,El Camp de l'Arpa del Clot,5,84000.0,45,2,1,0,1977.0,1,1,0,0,1,1,0,0,0,1,0,3.086356414343004,3.3040427159047847,2.0306348219860992,11.33857207782545
Flat / apartment,El Camp de l'Arpa del Clot,5,395000.0,91,3,1,2,1960.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,3.3040427159047847,2.0306348219860992,12.886641043883259
Duplex,Sant Martí,5,330000.0,88,3,2,0,1990.0,0,0,0,0,1,0,1,0,0,0,1,3.086356414343004,4.371079205477762,2.866960588752642,12.706847933442663
Flat / apartment,El Camp de l'Arpa del Clot,5,240000.0,60,3,1,0,1910.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,3.3040427159047847,2.0306348219860992,12.388394202324129
Flat / apartment,El Raval,5,830000.0,128,2,2,0,1911.8142857142857,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,13.62918097977278
Flat / apartment,El Raval,5,199000.0,57,1,1,2,2001.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.201060103706629
Flat / apartment,El Raval,5,220000.0,36,1,1,3,1960.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.301382825334498
Flat / apartment,El Raval,5,225000.0,51,3,1,1,1870.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,12.323855681186558
Flat / apartment,Ciutat Vella,5,780000.0,171,3,2,0,1900.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.567049198665774
Flat / apartment,El Raval,5,375000.0,49,2,1,2,1900.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.834681304952548
Flat / apartment,Ciutat Vella,5,212000.0,39,1,1,0,1900.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.26434155365415
Flat / apartment,El Raval,5,230000.0,73,4,1,3,1870.0,1,0,0,1,1,1,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.345834587905333
Flat / apartment,El Raval,5,365000.0,94,2,2,1,1880.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.80765263256463
Flat / apartment,El Raval,5,345000.0,81,3,2,3,1968.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.751299696013497
Flat / apartment,El Raval,5,196000.0,42,1,1,1,1911.8142857142857,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.185869938212655
Flat / apartment,El Raval,5,310000.0,100,1,1,4,1866.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.644327576461329
Flat / apartment,El Raval,5,345000.0,127,5,2,1,1896.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.751299696013497
Penthouse,Ciutat Vella,5,591000.0,95,2,2,3,2021.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,3.0305791993286255,13.289571296388235
Flat / apartment,El Raval,5,235000.0,35,1,1,2,1911.8142857142857,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.367340793126296
Flat / apartment,El Raval,5,380000.0,115,3,1,3,1957.0,1,0,0,1,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.84792653170257
Flat / apartment,El Raval,5,220000.0,36,1,1,3,1911.8142857142857,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.301382825334498
Flat / apartment,El Raval,5,339000.0,76,3,1,1,1844.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.733755386362587
Flat / apartment,El Raval,5,225000.0,74,3,1,1,1900.0,1,1,0,1,1,1,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.323855681186558
Flat / apartment,Ciutat Vella,5,172000.0,75,4,1,1,1905.485436893204,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.05524975579559
Penthouse,El Raval,5,126000.0,48,2,1,5,1870.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,3.0609000108096422,3.0305791993286255,11.744037185933616
Flat / apartment,Ciutat Vella,5,156000.0,52,1,1,1,1905.485436893204,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.957611286231675
Penthouse,Ciutat Vella,5,1500000.0,128,2,2,4,1905.485436893204,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,3.0305791993286255,14.22097566607244
Flat / apartment,Ciutat Vella,5,1350000.0,232,4,3,0,1905.485436893204,0,0,1,1,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,14.115615150414612
Flat / apartment,El Raval,5,325000.0,66,2,2,4,1900.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.691580461311874
Flat / apartment,El Raval,5,225000.0,72,2,1,1,1911.8142857142857,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,3.0609000108096422,2.0306348219860992,12.323855681186558
Flat / apartment,Ciutat Vella,5,129000.0,35,2,1,1,1850.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.76756768334381
Flat / apartment,El Raval,5,102000.0,44,2,1,1,1900.0,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,11.532728092266408
Flat / apartment,El Raval,5,369000.0,153,3,1,1,1852.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,12.818551923022664
Studio flat,El Raval,5,175000.0,67,0,1,0,1911.8142857142857,1,0,1,0,1,0,0,0,0,1,1,3.086356414343004,3.0609000108096422,1.0,12.072541252905651
Flat / apartment,El Raval,5,114000.0,48,3,1,1,1858.0,0,0,0,0,1,1,0,0,0,0,0,3.086356414343004,3.0609000108096422,2.0306348219860992,11.643953727376633
Flat / apartment,Ciutat Vella,5,125000.0,40,2,1,2,1905.485436893204,0,0,0,0,1,1,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,11.736069016284437
Flat / apartment,El Gòtic,5,650000.0,135,3,3,1,1850.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.38472764187182
Penthouse,El Gòtic,5,448000.0,95,3,2,3,1863.0,1,0,1,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.012548511397123
Flat / apartment,El Gòtic,5,850000.0,80,1,2,4,1888.3544303797469,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.652991628466498
Flat / apartment,Ciutat Vella,5,703000.0,179,4,2,4,1850.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.463112170792803
Flat / apartment,El Gòtic,5,439500.0,80,2,2,1,1820.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.993392996107369
Flat / apartment,Ciutat Vella,5,695000.0,118,2,2,1,1936.0,1,1,0,1,1,0,0,0,0,1,0,3.086356414343004,5.078603488027523,2.0306348219860992,13.45166712454693
Flat / apartment,El Gòtic,5,650000.0,159,4,2,4,1900.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.38472764187182
Flat / apartment,El Gòtic,5,299000.0,93,3,1,1,1900.0,1,1,0,0,1,0,0,0,0,0,0,3.086356414343004,5.5666312148767405,2.0306348219860992,12.608198852372823
Flat / apartment,El Gòtic,5,447000.0,96,2,1,0,1906.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.010313873595706
Flat / apartment,El Gòtic,5,649000.0,143,2,2,5,1888.3544303797469,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.383187995686226
Flat / apartment,El Gòtic,5,1590000.0,145,2,2,5,1888.3544303797469,1,1,1,0,1,1,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,14.279244574196415
Flat / apartment,El Gòtic,5,349000.0,81,2,1,4,1809.0,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.762827201184564
Flat / apartment,El Gòtic,5,279000.0,62,2,1,4,1888.3544303797469,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.538967060803502
Flat / apartment,El Gòtic,5,420000.0,113,3,3,2,1800.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.948009990259552
Penthouse,El Gòtic,5,355000.0,102,1,1,5,1800.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,12.779873068457553
Flat / apartment,El Gòtic,5,650000.0,135,3,3,1,1888.3544303797469,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.38472764187182
Penthouse,El Gòtic,5,850000.0,86,2,2,3,1888.3544303797469,1,1,1,0,0,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.652991628466498
Flat / apartment,El Gòtic,5,420000.0,102,3,2,2,1936.0,1,0,0,1,1,1,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.948009990259552
Penthouse,El Gòtic,5,495000.0,65,1,1,5,1885.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.112313041550827
Flat / apartment,El Gòtic,5,665000.0,99,2,2,0,1900.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,5.5666312148767405,2.0306348219860992,13.407542319637992
Flat / apartment,El Gòtic,5,495000.0,65,2,1,5,1885.0,1,1,1,0,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,13.112313041550827
Flat / apartment,El Gòtic,5,375000.0,119,3,2,1,1900.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.834681304952548
Flat / apartment,El Gòtic,5,420000.0,71,2,1,2,2021.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.948009990259552
Penthouse,El Gòtic,5,495000.0,87,2,1,5,2014.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.5666312148767405,3.0305791993286255,13.112313041550827
Flat / apartment,El Gòtic,5,279000.0,53,2,1,4,1850.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,5.5666312148767405,2.0306348219860992,12.538967060803502
Flat / apartment,Ciutat Vella,5,695000.0,142,3,2,2,1850.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.078603488027523,2.0306348219860992,13.45166712454693
Flat / apartment,La Barceloneta,5,495000.0,73,2,2,4,1959.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,3.7006151958985543,2.0306348219860992,13.112313041550827
Flat / apartment,Horta,5,195000.0,62,3,1,0,1962.8285714285714,1,0,1,0,1,0,0,0,0,0,0,3.086356414343004,4.411021066707587,2.0306348219860992,12.180754837545884
Detached house,Horta Guinardó,5,1725000.0,667,10,6,3,1919.0,0,0,1,1,1,0,1,1,1,0,1,3.086356414343004,3.33959801513142,4.819513954361332,14.360737608447597
Flat / apartment,Horta,5,340000.0,107,3,1,2,1964.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,4.411021066707587,2.0306348219860992,12.736700896592344
Flat / apartment,Horta,5,169000.0,60,3,1,1,1950.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,4.411021066707587,2.0306348219860992,12.037653993905211
Flat / apartment,Ciutat Meridiana - Torre Baró - Vallbona,5,96000.0,60,4,1,5,1962.0,1,0,0,0,1,0,0,0,0,0,0,3.086356414343004,1.468664729100301,2.0306348219860992,11.472103470449973
Flat / apartment,Ciutat Meridiana - Torre Baró - Vallbona,5,99000.0,57,3,1,5,1965.0,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.468664729100301,2.0306348219860992,11.502875129116727
Flat / apartment,Ciutat Meridiana - Torre Baró - Vallbona,5,91000.0,59,2,1,3,1969.0,0,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.468664729100301,2.0306348219860992,11.418614785498987
Flat / apartment,Ciutat Meridiana - Torre Baró - Vallbona,5,71000.0,56,1,1,2,1969.5,1,0,0,0,1,1,0,0,0,0,1,3.086356414343004,1.468664729100301,2.0306348219860992,11.170435156023453
Flat / apartment,Nou Barris,5,64400.0,59,3,1,1,1971.581818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,2.0306348219860992,11.072868912092446
Studio flat,Nou Barris,5,95200.0,66,0,1,2,1971.581818181818,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,1.827804765125539,1.0,11.463735220779457
Flat / apartment,La Verneda i la Pau,5,225000.0,85,3,1,1,1968.0,1,1,0,1,1,0,0,0,0,0,1,3.086356414343004,2.74023512527517,2.0306348219860992,12.323855681186558
Flat / apartment,La Verneda i la Pau,5,235000.0,77,3,1,0,1975.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,2.74023512527517,2.0306348219860992,12.367340793126296
Penthouse,Sant Pere - Santa Caterina i la Ribera,5,1230000.0,194,3,4,4,1900.0,1,1,1,1,1,1,0,0,0,1,1,3.086356414343004,5.601025131302675,3.0305791993286255,14.0225247273486
Flat / apartment,Ciutat Vella,5,670000.0,116,1,1,3,1936.0,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,5.078603488027523,2.0306348219860992,13.415032991367148
Duplex,Sant Pere - Santa Caterina i la Ribera,5,595000.0,86,2,2,4,1920.9345238095239,1,1,1,1,0,0,0,0,0,0,1,3.086356414343004,5.601025131302675,2.866960588752642,13.296316684527767
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,795000.0,88,2,2,1,1934.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.58609739363647
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,730000.0,200,7,2,1,1930.0,1,0,1,1,1,1,0,0,0,0,0,3.086356414343004,5.601025131302675,2.0306348219860992,13.500799813124575
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,795000.0,90,2,2,1,1934.0,1,1,1,0,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.58609739363647
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,1098000.0,125,3,2,2,1936.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.909000901051613
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,575000.0,90,2,2,3,1890.0,1,1,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,13.262125319779487
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,165000.0,37,1,1,1,1900.0,1,0,0,1,1,0,0,0,0,1,1,3.086356414343004,5.601025131302675,2.0306348219860992,12.013700752882718
Flat / apartment,Sant Pere - Santa Caterina i la Ribera,5,320000.0,55,2,1,6,1920.9345238095239,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.601025131302675,2.0306348219860992,12.676076274775909
Flat / apartment,Ciutat Vella,5,178000.0,61,2,1,2,1905.485436893204,0,0,0,0,1,0,0,0,0,0,1,3.086356414343004,5.078603488027523,2.0306348219860992,12.089538829274222
Flat / apartment,El Fort Pienc,5,357000.0,80,4,1,4,1973.0,1,1,0,1,1,0,0,0,0,1,0,3.086356414343004,6.020010387490494,2.0306348219860992,12.785491060761776
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,214000.0,48,2,1,0,1930.0,0,1,1,0,1,0,0,0,0,0,0,3.086356414343004,5.338185726863353,2.0306348219860992,12.273731294003989
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,420000.0,68,1,1,0,1964.9701492537313,1,1,0,1,0,0,0,0,0,1,1,3.086356414343004,5.338185726863353,2.0306348219860992,12.948009990259552
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,380000.0,96,3,1,6,1955.0,1,1,0,0,1,0,0,0,0,1,1,3.086356414343004,5.338185726863353,2.0306348219860992,12.84792653170257
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,575000.0,117,4,2,5,1964.0,1,1,1,1,1,0,0,0,0,1,1,3.086356414343004,5.338185726863353,2.0306348219860992,13.262125319779487
Penthouse,El Camp d'En Grassot i Gràcia Nova,5,670000.0,99,3,2,1,1955.0,1,1,1,1,1,1,0,0,0,0,0,3.086356414343004,5.338185726863353,3.0305791993286255,13.415032991367148
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,254000.0,59,3,2,1,1964.9701492537313,1,1,0,1,1,0,0,0,0,0,0,3.086356414343004,5.338185726863353,2.0306348219860992,12.445089546000673
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,670000.0,99,3,2,10,1955.0,1,1,1,0,1,1,0,0,0,0,1,3.086356414343004,5.338185726863353,2.0306348219860992,13.415032991367148
Penthouse,El Camp d'En Grassot i Gràcia Nova,5,1050000.0,190,3,3,0,1964.9701492537313,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.338185726863353,3.0305791993286255,13.864300722133706
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,385000.0,96,3,1,6,1955.0,0,1,0,0,1,0,0,0,0,0,1,3.086356414343004,5.338185726863353,2.0306348219860992,12.86099861326992
Flat / apartment,El Camp d'En Grassot i Gràcia Nova,5,530000.0,130,4,2,3,1964.9701492537313,1,1,0,0,1,1,0,0,0,0,1,3.086356414343004,5.338185726863353,2.0306348219860992,13.180632285528304
Flat / apartment,Gràcia,5,354000.0,75,2,1,1,1957.2093023255813,1,1,1,0,1,0,0,0,0,1,0,3.086356414343004,6.362475886182783,2.0306348219860992,12.777052192115912
Duplex,Can Peguera - El Turó de la Peira,5,180000.0,126,3,2,0,1961.3061224489795,1,1,0,0,1,0,0,0,0,0,1,3.086356414343004,1.7967187815011445,2.866960588752642,12.100712129872347
Flat / apartment,Can Peguera - El Turó de la Peira,5,140000.0,66,3,1,0,1955.0,1,0,0,0,1,0,0,0,0,0,1,3.086356414343004,1.7967187815011445,2.0306348219860992,11.84939770159144
Flat / apartment,Can Peguera - El Turó de la Peira,5,133000.0,62,2,1,1,1955.0,0,0,0,0,1,0,0,0,0,0,0,3.086356414343004,1.7967187815011445,2.0306348219860992,11.79810440720389
